r1,r2,score
input.UIUC03Rd3.gz,input.MU03rob01.gz,0.1597101435958744
input.MU03rob01.gz,input.UIUC03Rt1.gz,0.12423279583781874
input.UIUC03Rt1.gz,input.MU03rob01.gz,0.12423279583781874
input.MU03rob01.gz,input.UIUC03Rtd1.gz,0.12783356360027218
input.UIUC03Rtd1.gz,input.MU03rob01.gz,0.12783356360027218
input.MU03rob02.gz,input.aplrob03a.gz,0.2973382099052719
input.aplrob03a.gz,input.MU03rob02.gz,0.2973382099052719
input.MU03rob02.gz,input.aplrob03b.gz,0.26712410268557385
input.aplrob03b.gz,input.MU03rob02.gz,0.26712410268557385
input.MU03rob02.gz,input.aplrob03c.gz,0.25729925700585066
input.aplrob03c.gz,input.MU03rob02.gz,0.25729925700585066
input.MU03rob02.gz,input.aplrob03d.gz,0.2686685613157261
input.aplrob03d.gz,input.MU03rob02.gz,0.2686685613157261
input.MU03rob02.gz,input.aplrob03e.gz,0.26753894632715747
input.aplrob03e.gz,input.MU03rob02.gz,0.26753894632715747
input.MU03rob02.gz,input.fub03IeOLKe3.gz,0.25634664157391657
input.fub03IeOLKe3.gz,input.MU03rob02.gz,0.25634664157391657
input.MU03rob02.gz,input.fub03InB2e3.gz,0.258720825670387
input.fub03InB2e3.gz,input.MU03rob02.gz,0.258720825670387
input.MU03rob02.gz,input.fub03IneOBu3.gz,0.2447508907128478
input.fub03IneOBu3.gz,input.MU03rob02.gz,0.2447508907128478
input.MU03rob02.gz,input.fub03IneOLe3.gz,0.2553837417035669
input.fub03IneOLe3.gz,input.MU03rob02.gz,0.2553837417035669
input.MU03rob02.gz,input.fub03InOLe3.gz,0.25794699794846865
input.fub03InOLe3.gz,input.MU03rob02.gz,0.25794699794846865
input.MU03rob02.gz,input.humR03d.gz,0.2371787388201744
input.humR03d.gz,input.MU03rob02.gz,0.2371787388201744
input.MU03rob02.gz,input.humR03dc.gz,0.22778227857084313
input.humR03dc.gz,input.MU03rob02.gz,0.22778227857084313
input.MU03rob02.gz,input.humR03de.gz,0.2516692402862464
input.humR03de.gz,input.MU03rob02.gz,0.2516692402862464
input.MU03rob02.gz,input.MU03rob03.gz,0.21723181034772696
input.MU03rob03.gz,input.MU03rob02.gz,0.21723181034772696
input.MU03rob02.gz,input.MU03rob04.gz,0.2300820523632348
input.MU03rob04.gz,input.MU03rob02.gz,0.2300820523632348
input.MU03rob02.gz,input.MU03rob05.gz,0.22027283832604044
input.MU03rob05.gz,input.MU03rob02.gz,0.22027283832604044
input.MU03rob02.gz,input.NLPR03vb10.gz,0.2241875634250047
input.NLPR03vb10.gz,input.MU03rob02.gz,0.2241875634250047
input.MU03rob02.gz,input.NLPR03vb25.gz,0.22791557134196977
input.NLPR03vb25.gz,input.MU03rob02.gz,0.22791557134196977
input.MU03rob02.gz,input.NLPR03vb50.gz,0.23053339716135257
input.NLPR03vb50.gz,input.MU03rob02.gz,0.23053339716135257
input.MU03rob02.gz,input.NLPR03w16.gz,0.21790701257334164
input.NLPR03w16.gz,input.MU03rob02.gz,0.21790701257334164
input.MU03rob02.gz,input.NLPR03w49.gz,0.21900301936430627
input.NLPR03w49.gz,input.MU03rob02.gz,0.21900301936430627
input.MU03rob02.gz,input.UIUC03Rd1.gz,0.19054297308422163
input.UIUC03Rd1.gz,input.MU03rob02.gz,0.19054297308422163
input.MU03rob02.gz,input.UIUC03Rd2.gz,0.1993515331151093
input.UIUC03Rd2.gz,input.MU03rob02.gz,0.1993515331151093
input.MU03rob02.gz,input.UIUC03Rd3.gz,0.19157306967118762
