r1,r2,score
input.assctv1.gz,input.xerox4.gz,0.21472558316391582
input.xerox4.gz,input.assctv1.gz,0.21472558316391582
input.assctv2.gz,input.brkly6.gz,0.2452346967423113
input.brkly6.gz,input.assctv2.gz,0.2452346967423113
input.assctv2.gz,input.brkly7.gz,0.2695561198680646
input.brkly7.gz,input.assctv2.gz,0.2695561198680646
input.assctv2.gz,input.citri1.gz,0.22523944665377962
input.citri1.gz,input.assctv2.gz,0.22523944665377962
input.assctv2.gz,input.citri2.gz,0.20306928862705634
input.citri2.gz,input.assctv2.gz,0.20306928862705634
input.assctv2.gz,input.citya1.gz,0.2574839694428229
input.citya1.gz,input.assctv2.gz,0.2574839694428229
input.assctv2.gz,input.citya2.gz,0.24736658639510362
input.citya2.gz,input.assctv2.gz,0.24736658639510362
input.assctv2.gz,input.clarta.gz,0.23284422226468626
input.clarta.gz,input.assctv2.gz,0.23284422226468626
input.assctv2.gz,input.clartm.gz,0.24548833100238382
input.clartm.gz,input.assctv2.gz,0.24548833100238382
input.assctv2.gz,input.crnlea.gz,0.234322317568407
input.crnlea.gz,input.assctv2.gz,0.234322317568407
input.assctv2.gz,input.crnlla.gz,0.23728697448114242
input.crnlla.gz,input.assctv2.gz,0.23728697448114242
input.assctv2.gz,input.dortd1.gz,0.22177056424121896
input.dortd1.gz,input.assctv2.gz,0.22177056424121896
input.assctv2.gz,input.dortd2.gz,0.22751253670823787
input.dortd2.gz,input.assctv2.gz,0.22751253670823787
input.assctv2.gz,input.erima1.gz,0.21004917690584204
input.erima1.gz,input.assctv2.gz,0.21004917690584204
input.assctv2.gz,input.eth001.gz,0.22512423023100153
input.eth001.gz,input.assctv2.gz,0.22512423023100153
input.assctv2.gz,input.eth002.gz,0.23168898138306487
input.eth002.gz,input.assctv2.gz,0.23168898138306487
input.assctv2.gz,input.inq101.gz,0.25918661527351655
input.inq101.gz,input.assctv2.gz,0.25918661527351655
input.assctv2.gz,input.inq102.gz,0.2803459683363156
input.inq102.gz,input.assctv2.gz,0.2803459683363156
input.assctv2.gz,input.lsia0mf.gz,0.21252886526177567
input.lsia0mf.gz,input.assctv2.gz,0.21252886526177567
input.assctv2.gz,input.lsia0mw2.gz,0.2146611577625519
input.lsia0mw2.gz,input.assctv2.gz,0.2146611577625519
input.assctv2.gz,input.nyuir1.gz,0.25322563812360305
input.nyuir1.gz,input.assctv2.gz,0.25322563812360305
input.assctv2.gz,input.nyuir2.gz,0.2533281962917962
input.nyuir2.gz,input.assctv2.gz,0.2533281962917962
input.assctv2.gz,input.padre2.gz,0.22659637916349135
input.padre2.gz,input.assctv2.gz,0.22659637916349135
input.assctv2.gz,input.pircs1.gz,0.24338871070176218
input.pircs1.gz,input.assctv2.gz,0.24338871070176218
input.assctv2.gz,input.pircs2.gz,0.23538271804875635
input.pircs2.gz,input.assctv2.gz,0.23538271804875635
input.assctv2.gz,input.rutfua1.gz,0.24037654731184274
input.rutfua1.gz,input.assctv2.gz,0.24037654731184274
input.assctv2.gz,input.rutfua2.gz,0.2410361182829237
input.rutfua2.gz,input.assctv2.gz,0.2410361182829237
input.assctv2.gz,input.siems1.gz,0.21839870744402826
input.siems1.gz,input.assctv2.gz,0.21839870744402826
input.assctv2.gz,input.siems2.gz,0.22747516221524453
input.siems2.gz,input.assctv2.gz,0.22747516221524453
input.assctv2.gz,input.topic3.gz,0.24087870283045554
input.topic3.gz,input.assctv2.gz,0.24087870283045554
input.assctv2.gz,input.virtu1.gz,0.22732301153238543
input.virtu1.gz,input.assctv2.gz,0.22732301153238543
input.assctv2.gz,input.vtc2s2.gz,0.2545032845170466
input.vtc2s2.gz,input.assctv2.gz,0.2545032845170466
input.assctv2.gz,input.vtc5s2.gz,0.25803544975005205
input.vtc5s2.gz,input.assctv2.gz,0.25803544975005205
input.assctv2.gz,input.westp1.gz,0.257472911226848
input.westp1.gz,input.assctv2.gz,0.257472911226848
input.assctv2.gz,input.xerox3.gz,0.2304011617235732
input.xerox3.gz,input.assctv2.gz,0.2304011617235732
input.assctv2.gz,input.xerox4.gz,0.21740730093924765
input.xerox4.gz,input.assctv2.gz,0.21740730093924765
input.brkly6.gz,input.brkly7.gz,0.24625440701096846
input.brkly7.gz,input.brkly6.gz,0.24625440701096846
input.brkly6.gz,input.citri1.gz,0.2106682771999891
input.citri1.gz,input.brkly6.gz,0.2106682771999891
input.brkly6.gz,input.citri2.gz,0.18811619469494492
input.citri2.gz,input.brkly6.gz,0.18811619469494492
input.brkly6.gz,input.citya1.gz,0.24550044838890525
input.citya1.gz,input.brkly6.gz,0.24550044838890525
input.brkly6.gz,input.citya2.gz,0.2260257609620125
input.citya2.gz,input.brkly6.gz,0.2260257609620125
input.brkly6.gz,input.clarta.gz,0.20485371879517356
input.clarta.gz,input.brkly6.gz,0.20485371879517356
input.brkly6.gz,input.clartm.gz,0.22985481429719828
input.clartm.gz,input.brkly6.gz,0.22985481429719828
